name,R2,R2_std,MAE,MAE_std,RMSE,RMSE_std,within_5_years,within_10_years,within_20_years,R2_seed_0
350-Cádiz_,-0.04022561426220084,0.0,19.49028207258429,0.0,23.839387396300225,0.0,0.13306169839921736,0.2764190058448097,0.5790267728838098,-0.04022561426220084
100-Pontevedra_,-0.03989619485774276,0.0,26.293996467808597,0.0,31.902455331259617,0.0,0.10447312896539193,0.2063950577913578,0.4165279204381538,-0.03989619485774276
50-Córdoba_,-0.03806002102153516,0.0,20.185036863396984,0.0,25.437711588744126,0.0,0.1503958343951209,0.3043677692268488,0.5852657866571531,-0.03806002102153516
50-Sevilla_,-0.03618233753511069,0.0,20.63556597151393,0.0,25.657338451807192,0.0,0.14128909725549244,0.2848795428102115,0.5658208427440513,-0.03618233753511069
450-Jaén_,-0.03414076147463718,0.0,26.57666944169828,0.0,31.83256604615652,0.0,0.10002242983362915,0.20160031986893176,0.41140703321565797,-0.03414076147463718
200-Málaga_,-0.028609866127588868,0.0,20.375387273594935,0.0,25.022977334240014,0.0,0.13215346050596455,0.2671869722128393,0.5560409962843784,-0.028609866127588868
300-Cádiz_,-0.027160045617036,0.0,19.472415677201198,0.0,23.689199112021164,0.0,0.12959638202335774,0.27069245406753606,0.5765505230226733,-0.027160045617036
300-Pontevedra_,-0.026929428078298567,0.0,26.121561792194342,0.0,31.702930921441165,0.0,0.10329764866859242,0.2065507996603344,0.41949814036792166,-0.026929428078298567
450-Cuenca_,-0.02312795945213386,0.0,31.85990685987858,0.0,52.85142496452151,0.0,0.07918865655688423,0.15660698777473445,0.3136899592491148,-0.02312795945213386
50-A Coruña_,-0.01926623048168219,0.0,24.267219842048693,0.0,30.43164481697781,0.0,0.1267548764931413,0.24996158834858484,0.48579126215326784,-0.01926623048168219
50-Pontevedra_,-0.016986205288664014,0.0,25.442505529202094,0.0,31.549076107513244,0.0,0.11421812019564145,0.22729042521238368,0.45216685145563024,-0.016986205288664014
150-A Coruña_,-0.010249723044732928,0.0,24.85664516963434,0.0,30.296745486982683,0.0,0.11384856161764864,0.22720402482643293,0.45203903338419155,-0.010249723044732928
150-Lugo_,-0.009770042008361512,0.0,24.44581952777717,0.0,30.187052046058135,0.0,0.12114690442842665,0.24189526184538654,0.46999510356528773,-0.009770042008361512
450-Lugo_,0.0015576398464325347,0.0,24.810016667221564,0.0,30.01725410775312,0.0,0.1090823170384541,0.21965633860554096,0.44672565162436373,0.0015576398464325347
200-Lugo_,0.0022980989655597694,0.0,24.005345992738793,0.0,30.006121431079496,0.0,0.12886732939341144,0.254386863890502,0.4900078570696546,0.0022980989655597694
50-Barcelona_,0.007282338890732265,0.0,22.1302629817268,0.0,29.931654014945057,0.0,0.15663310470440636,0.30970622138158105,0.5760748425389911,0.007282338890732265
300-Huelva_,0.008965404707279245,0.0,23.802716615695665,0.0,28.896369479509836,0.0,0.10936274393287537,0.23206801201144098,0.4822165704008303,0.008965404707279245
100-Sevilla_,0.012397292306306373,0.0,20.304532599602002,0.0,25.048668573388092,0.0,0.1410096274496384,0.2843006410695138,0.563205803846417,0.012397292306306373
350-Toledo_,0.016611993442108952,0.0,26.795409129873775,0.0,31.34253573823553,0.0,0.08805144726123566,0.17790403988718279,0.3746832644941033,0.016611993442108952
50-Huelva_,0.01712870551555956,0.0,23.22935277473646,0.0,28.777111517523565,0.0,0.11883086528329094,0.2460126928287894,0.5056056032262921,0.01712870551555956
150-Ciudad Real_,0.02184031334472214,0.0,21.831857605773585,0.0,26.847583946922125,0.0,0.13415035406881096,0.2692973462721442,0.5247180563172075,0.02184031334472214
350-Pontevedra_,0.022020273224531928,0.0,25.238459579292428,0.0,30.938128630061733,0.0,0.10841858964613223,0.21665177230538757,0.44529937666171016,0.022020273224531928
100-Ciudad Real_,0.023400172451002232,0.0,21.827096384513737,0.0,26.826168651465412,0.0,0.12952004005626952,0.2636322452969648,0.5277413509453757,0.023400172451002232
50-Ciudad Real_,0.025760061738893447,0.0,21.732941939178698,0.0,26.793737210920884,0.0,0.13910970172385018,0.2740564125795761,0.5282611287284519,0.025760061738893447
350-Jaén_,0.028242276122873444,0.0,25.674512542297837,0.0,30.857505934260363,0.0,0.10741452282966979,0.2140293733299526,0.4276686625967896,0.028242276122873444
200-Almería_,0.029548589985595286,0.0,24.664785097518948,0.0,29.476229819488843,0.0,0.09666245153093331,0.19981541301338257,0.4371774971682678,0.029548589985595286
150-Cuenca_,0.03903061282199827,0.0,29.777275883097854,0.0,51.22081696123007,0.0,0.08107589017302425,0.1638385997728639,0.34254960251185784,0.03903061282199827
400-Cuenca_,0.04145516778021385,0.0,29.323812721869665,0.0,51.156160314158505,0.0,0.0890340036074554,0.17836862849889773,0.3646202151112299,0.04145516778021385
400-A Coruña_,0.0416209202443788,0.0,23.873361631230896,0.0,29.508713174423796,0.0,0.12097347630805072,0.2415038786834987,0.47861989616348,0.0416209202443788
400-Pontevedra_,0.04529426225418809,0.0,25.037846239219164,0.0,30.567778735860735,0.0,0.11046177464151559,0.21774196538822368,0.4294656199824234,0.04529426225418809
350-Cuenca_,0.04697317916849297,0.0,29.452376911592225,0.0,51.00870362422022,0.0,0.08449128198276439,0.17032700915224797,0.35284588148840934,0.04697317916849297
450-A Coruña_,0.05273911314008495,0.0,23.35206294627723,0.0,29.337047985058028,0.0,0.13299007014146208,0.26113491243930065,0.499437224642057,0.05273911314008495
200-Huelva_,0.059389871629365154,0.0,22.934899748465888,0.0,28.151639960270114,0.0,0.11872786479998099,0.24694762029267983,0.5081172303962349,0.059389871629365154
400-Granada_,0.05995300587635066,0.0,24.58760098782312,0.0,29.476808507912114,0.0,0.1153899721448468,0.22256267409470754,0.4351323119777159,0.05995300587635066
100-A Coruña_,0.06055997791860923,0.0,22.832273666846312,0.0,29.215689319806295,0.0,0.14047587569632283,0.27890432104279594,0.5284442745200331,0.06055997791860923
100-Huelva_,0.061562243822480656,0.0,22.657208751935283,0.0,28.119112567028235,0.0,0.1293527608091084,0.2602505288678662,0.5168485021352792,0.061562243822480656
200-Cuenca_,0.06425837642422272,0.0,28.84434340267575,0.0,50.54401049165249,0.0,0.08300487674527357,0.16908277106019107,0.35995223461821096,0.06425837642422272
450-Granada_,0.06641755489644607,0.0,24.063004302978516,0.0,29.375280069083647,0.0,0.1183902042711235,0.23777274837511608,0.47432103064066855,0.06641755489644607
250-Cuenca_,0.06992505494803491,0.0,28.66089347101849,0.0,50.390735489722246,0.0,0.08307168147504844,0.17103680940610594,0.3639438172222593,0.06992505494803491
100-Cuenca_,0.07434517086951387,0.0,28.32919578697505,0.0,50.270853670131515,0.0,0.0889755494689024,0.18062328812879952,0.3769874407108023,0.07434517086951387
400-Lugo_,0.07623145896682104,0.0,22.170467452942987,0.0,28.872942550906405,0.0,0.15743176305810816,0.3001685284505631,0.5446998941003656,0.07623145896682104
250-Málaga_,0.07689582677562667,0.0,18.713932469151015,0.0,23.704947449879363,0.0,0.1552427598712866,0.3224101761809099,0.6289089583814824,0.07689582677562667
300-Cuenca_,0.07943353052442637,0.0,27.959760141050946,0.0,50.13249287114923,0.0,0.09293372970806334,0.1906941011423609,0.39328779477587017,0.07943353052442637
100-Córdoba_,0.08380484067093597,0.0,19.274004784360738,0.0,23.89795850945288,0.0,0.13831269218354483,0.2917155088935324,0.6021142313507637,0.08380484067093597
50-Cuenca_,0.08395772867009932,0.0,27.342903912429765,0.0,50.00915105180122,0.0,0.10589384728438773,0.2139170953303494,0.4198677266350458,0.08395772867009932
450-Pontevedra_,0.08731040563546821,0.0,23.116120117498927,0.0,29.887573991919965,0.0,0.12612124875313802,0.25036247065934436,0.5146749630113061,0.08731040563546821
